index,date,a,b,diff_pct
570,1993-04-01,7780087000000.000000,7780087000000.000000,0.000000
571,1993-05-01,7780087000000.000000,7780087000000.000000,0.000000
572,1993-06-01,7780087000000.000000,7780087000000.000000,0.000000
573,1993-07-01,7896020000000.000000,7896020000000.000000,0.000000
574,1993-08-01,7896020000000.000000,7896020000000.000000,0.000000
575,1993-09-01,7896020000000.000000,7896020000000.000000,0.000000
576,1993-10-01,8006742000000.000000,8006742000000.000000,0.000000
577,1993-11-01,8006742000000.000000,8006742000000.000000,0.000000
578,1993-12-01,8006742000000.000000,8006742000000.000000,0.000000
579,1994-01-01,8082369000000.000000,8082369000000.000000,0.000000
580,1994-02-01,8082369000000.000000,8082369000000.000000,0.000000
581,1994-03-01,8082369000000.000000,8082369000000.000000,0.000000
582,1994-04-01,8190463000000.000000,8190463000000.000000,0.000000
583,1994-05-01,8190463000000.000000,8190463000000.000000,0.000000
584,1994-06-01,8190463000000.000000,8190463000000.000000,0.000000
585,1994-07-01,8293641000000.000000,8293641000000.000000,0.000000
586,1994-08-01,8293641000000.000000,8293641000000.000000,0.000000
587,1994-09-01,8293641000000.000000,8293641000000.000000,0.000000
588,1994-10-01,8361797000000.000000,8361797000000.000000,0.000000
589,1994-11-01,8361797000000.000000,8361797000000.000000,0.000000
590,1994-12-01,8361797000000.000000,8361797000000.000000,0.000000
591,1995-01-01,8415203000000.000000,8415203000000.000000,0.000000
592,1995-02-01,8415203000000.000000,8415203000000.000000,0.000000
593,1995-03-01,8415203000000.000000,8415203000000.000000,0.000000
594,1995-04-01,8508308000000.000000,8508308000000.000000,0.000000
595,1995-05-01,8508308000000.000000,8508308000000.000000,0.000000
596,1995-06-01,8508308000000.000000,8508308000000.000000,0.000000
597,1995-07-01,8413137000000.000000,8413137000000.000000,0.000000
598,1995-08-01,8413137000000.000000,8413137000000.000000,0.000000
599,1995-09-01,8413137000000.000000,8413137000000.000000,0.000000
600,1995-10-01,8489248000000.000000,8489248000000.000000,0.000000
601,1995-11-01,8489248000000.000000,8489248000000.000000,0.000000
602,1995-12-01,8489248000000.000000,8489248000000.000000,0.000000
603,1996-01-01,8590662000000.000000,8590662000000.000000,0.000000
604,1996-02-01,8590662000000.000000,8590662000000.000000,0.000000
605,1996-03-01,8590662000000.000000,8590662000000.000000,0.000000
606,1996-04-01,8700808000000.000000,8700808000000.000000,0.000000
607,1996-05-01,8700808000000.000000,8700808000000.000000,0.000000
608,1996-06-01,8700808000000.000000,8700808000000.000000,0.000000
609,1996-07-01,8808093000000.000000,8808093000000.000000,0.000000
610,1996-08-01,8808093000000.000000,8808093000000.000000,0.000000
611,1996-09-01,8808093000000.000000,8808093000000.000000,0.000000
612,1996-10-01,8889105000000.000000,8889105000000.000000,0.000000
613,1996-11-01,8889105000000.000000,8889105000000.000000,0.000000
614,1996-12-01,8889105000000.000000,8889105000000.000000,0.000000
615,1997-01-01,8963588000000.000000,8963588000000.000000,0.000000
616,1997-02-01,8963588000000.000000,8963588000000.000000,0.000000
617,1997-03-01,8963588000000.000000,8963588000000.000000,0.000000
618,1997-04-01,9095169000000.000000,9095169000000.000000,0.000000
619,1997-05-01,9095169000000.000000,9095169000000.000000,0.000000
620,1997-06-01,9095169000000.000000,9095169000000.000000,0.000000
621,1997-07-01,9213319000000.000000,9213319000000.000000,0.000000
622,1997-08-01,9213319000000.000000,9213319000000.000000,0.000000
623,1997-09-01,9213319000000.000000,9213319000000.000000,0.000000
624,1997-10-01,9330289000000.000000,9330289000000.000000,0.000000
625,1997-11-01,9330289000000.000000,9330289000000.000000,0.000000
626,1997-12-01,9330289000000.000000,9330289000000.000000,0.000000
627,1998-01-01,9499670000000.000000,9499670000000.000000,0.000000
628,1998-02-01,9499670000000.000000,9499670000000.000000,0.000000
629,1998-03-01,9499670000000.000000,9499670000000.000000,0.000000
630,1998-04-01,9738045000000.000000,9738045000000.000000,0.000000
631,1998-05-01,9738045000000.000000,9738045000000.000000,0.000000
632,1998-06-01,9738045000000.000000,9738045000000.000000,0.000000
633,1998-07-01,9969257000000.000000,9969257000000.000000,0.000000
634,1998-08-01,9969257000000.000000,9969257000000.000000,0.000000
635,1998-09-01,9969257000000.000000,9969257000000.000000,0.000000
636,1998-10-01,10192809000000.000000,10192809000000.000000,0.000000
637,1998-11-01,10192809000000.000000,10192809000000.000000,0.000000
638,1998-12-01,10192809000000.000000,10192809000000.000000,0.000000
639,1999-01-01,10389337000000.000000,10389337000000.000000,0.000000
640,1999-02-01,10389337000000.000000,10389337000000.000000,0.000000
641,1999-03-01,10389337000000.000000,10389337000000.000000,0.000000
642,1999-04-01,10663484000000.000000,10663484000000.000000,0.000000
643,1999-05-01,10663484000000.000000,10663484000000.000000,0.000000
644,1999-06-01,10663484000000.000000,10663484000000.000000,0.000000
645,1999-07-01,10953170000000.000000,10953170000000.000000,0.000000
646,1999-08-01,10953170000000.000000,10953170000000.000000,0.000000
647,1999-09-01,10953170000000.000000,10953170000000.000000,0.000000
648,1999-10-01,11196005000000.000000,11196005000000.000000,0.000000
649,1999-11-01,11196005000000.000000,11196005000000.000000,0.000000
650,1999-12-01,11196005000000.000000,11196005000000.000000,0.000000
651,2000-01-01,11590598000000.000000,11590598000000.000000,0.000000
652,2000-02-01,11590598000000.000000,11590598000000.000000,0.000000
653,2000-03-01,11590598000000.000000,11590598000000.000000,0.000000
654,2000-04-01,12039579000000.000000,12039579000000.000000,0.000000
655,2000-05-01,12039579000000.000000,12039579000000.000000,0.000000
656,2000-06-01,12039579000000.000000,12039579000000.000000,0.000000
657,2000-07-01,12441344000000.000000,12441344000000.000000,0.000000
658,2000-08-01,12441344000000.000000,12441344000000.000000,0.000000
659,2000-09-01,12441344000000.000000,12441344000000.000000,0.000000
660,2000-10-01,12834096000000.000000,12834096000000.000000,0.000000
661,2000-11-01,12834096000000.000000,12834096000000.000000,0.000000
662,2000-12-01,12834096000000.000000,12834096000000.000000,0.000000
663,2001-01-01,13537735000000.000000,13537735000000.000000,0.000000
664,2001-02-01,13537735000000.000000,13537735000000.000000,0.000000
665,2001-03-01,13537735000000.000000,13537735000000.000000,0.000000
666,2001-04-01,13925364000000.000000,13925364000000.000000,0.000000
667,2001-05-01,13925364000000.000000,13925364000000.000000,0.000000
668,2001-06-01,13925364000000.000000,13925364000000.000000,0.000000
669,2001-07-01,14303298000000.000000,14303298000000.000000,0.000000
670,2001-08-01,14303298000000.000000,14303298000000.000000,0.000000
671,2001-09-01,14303298000000.000000,14303298000000.000000,0.000000
672,2001-10-01,14650451000000.000000,14650451000000.000000,0.000000
673,2001-11-01,14650451000000.000000,14650451000000.000000,0.000000
674,2001-12-01,14650451000000.000000,14650451000000.000000,0.000000
675,2002-01-01,15027821000000.000000,15027821000000.000000,0.000000
676,2002-02-01,15027821000000.000000,15027821000000.000000,0.000000
677,2002-03-01,15027821000000.000000,15027821000000.000000,0.000000
678,2002-04-01,15382630000000.000000,15382630000000.000000,0.000000
679,2002-05-01,15382630000000.000000,15382630000000.000000,0.000000
680,2002-06-01,15382630000000.000000,15382630000000.000000,0.000000
681,2002-07-01,15749009000000.000000,15749009000000.000000,0.000000
682,2002-08-01,15749009000000.000000,15749009000000.000000,0.000000
683,2002-09-01,15749009000000.000000,15749009000000.000000,0.000000
684,2002-10-01,16115799000000.000000,16115799000000.000000,0.000000
685,2002-11-01,16115799000000.000000,16115799000000.000000,0.000000
686,2002-12-01,16115799000000.000000,16115799000000.000000,0.000000
687,2003-01-01,16491272000000.000000,16491272000000.000000,0.000000
688,2003-02-01,16491272000000.000000,16491272000000.000000,0.000000
689,2003-03-01,16491272000000.000000,16491272000000.000000,0.000000
690,2003-04-01,16895940000000.000000,16895940000000.000000,0.000000
691,2003-05-01,16895940000000.000000,16895940000000.000000,0.000000
692,2003-06-01,16895940000000.000000,16895940000000.000000,0.000000
693,2003-07-01,17311879000000.000000,17311879000000.000000,0.000000
694,2003-08-01,17311879000000.000000,17311879000000.000000,0.000000
695,2003-09-01,17311879000000.000000,17311879000000.000000,0.000000
696,2003-10-01,17742705000000.000000,17742705000000.000000,0.000000
697,2003-11-01,17742705000000.000000,17742705000000.000000,0.000000
698,2003-12-01,17742705000000.000000,17742705000000.000000,0.000000
699,2004-01-01,18433992000000.000000,18433992000000.000000,0.000000
700,2004-02-01,18433992000000.000000,18433992000000.000000,0.000000
701,2004-03-01,18433992000000.000000,18433992000000.000000,0.000000
702,2004-04-01,19045598000000.000000,19045598000000.000000,0.000000
703,2004-05-01,19045598000000.000000,19045598000000.000000,0.000000
704,2004-06-01,19045598000000.000000,19045598000000.000000,0.000000
705,2004-07-01,19773076000000.000000,19773076000000.000000,0.000000
706,2004-08-01,19773076000000.000000,19773076000000.000000,0.000000
707,2004-09-01,19773076000000.000000,19773076000000.000000,0.000000
708,2004-10-01,20467531000000.000000,20467531000000.000000,0.000000
709,2004-11-01,20467531000000.000000,20467531000000.000000,0.000000
710,2004-12-01,20467531000000.000000,20467531000000.000000,0.000000
711,2005-01-01,21134037000000.000000,21134037000000.000000,0.000000
712,2005-02-01,21134037000000.000000,21134037000000.000000,0.000000
713,2005-03-01,21134037000000.000000,21134037000000.000000,0.000000
714,2005-04-01,21834296000000.000000,21834296000000.000000,0.000000
715,2005-05-01,21834296000000.000000,21834296000000.000000,0.000000
716,2005-06-01,21834296000000.000000,21834296000000.000000,0.000000
717,2005-07-01,22612034000000.000000,22612034000000.000000,0.000000
718,2005-08-01,22612034000000.000000,22612034000000.000000,0.000000
719,2005-09-01,22612034000000.000000,22612034000000.000000,0.000000
720,2005-10-01,23291664000000.000000,23291664000000.000000,0.000000
721,2005-11-01,23291664000000.000000,23291664000000.000000,0.000000
722,2005-12-01,23291664000000.000000,23291664000000.000000,0.000000
723,2006-01-01,23374634000000.000000,23374634000000.000000,0.000000
724,2006-02-01,23374634000000.000000,23374634000000.000000,0.000000
725,2006-03-01,23374634000000.000000,23374634000000.000000,0.000000
726,2006-04-01,23754495000000.000000,23754495000000.000000,0.000000
727,2006-05-01,23754495000000.000000,23754495000000.000000,0.000000
728,2006-06-01,23754495000000.000000,23754495000000.000000,0.000000
729,2006-07-01,24029723000000.000000,24029723000000.000000,0.000000
730,2006-08-01,24029723000000.000000,24029723000000.000000,0.000000
731,2006-09-01,24029723000000.000000,24029723000000.000000,0.000000
732,2006-10-01,24111167000000.000000,24111167000000.000000,0.000000
733,2006-11-01,24111167000000.000000,24111167000000.000000,0.000000
734,2006-12-01,24111167000000.000000,24111167000000.000000,0.000000
735,2007-01-01,23865300000000.000000,23865300000000.000000,0.000000
736,2007-02-01,23865300000000.000000,23865300000000.000000,0.000000
737,2007-03-01,23865300000000.000000,23865300000000.000000,0.000000
738,2007-04-01,23755768000000.000000,23755768000000.000000,0.000000
739,2007-05-01,23755768000000.000000,23755768000000.000000,0.000000
740,2007-06-01,23755768000000.000000,23755768000000.000000,0.000000
741,2007-07-01,23574828000000.000000,23574828000000.000000,0.000000
742,2007-08-01,23574828000000.000000,23574828000000.000000,0.000000
743,2007-09-01,23574828000000.000000,23574828000000.000000,0.000000
744,2007-10-01,23244012000000.000000,23244012000000.000000,0.000000
745,2007-11-01,23244012000000.000000,23244012000000.000000,0.000000
746,2007-12-01,23244012000000.000000,23244012000000.000000,0.000000
747,2008-01-01,22558177000000.000000,22558177000000.000000,0.000000
748,2008-02-01,22558177000000.000000,22558177000000.000000,0.000000
749,2008-03-01,22558177000000.000000,22558177000000.000000,0.000000
750,2008-04-01,21999544000000.000000,21999544000000.000000,0.000000
751,2008-05-01,21999544000000.000000,21999544000000.000000,0.000000
752,2008-06-01,21999544000000.000000,21999544000000.000000,0.000000
753,2008-07-01,21441412000000.000000,21441412000000.000000,0.000000
754,2008-08-01,21441412000000.000000,21441412000000.000000,0.000000
755,2008-09-01,21441412000000.000000,21441412000000.000000,0.000000
756,2008-10-01,20895625000000.000000,20895625000000.000000,0.000000
757,2008-11-01,20895625000000.000000,20895625000000.000000,0.000000
758,2008-12-01,20895625000000.000000,20895625000000.000000,0.000000
759,2009-01-01,20367313000000.000000,20367313000000.000000,0.000000
760,2009-02-01,20367313000000.000000,20367313000000.000000,0.000000
761,2009-03-01,20367313000000.000000,20367313000000.000000,0.000000
762,2009-04-01,19944786000000.000000,19944786000000.000000,0.000000
763,2009-05-01,19944786000000.000000,19944786000000.000000,0.000000
764,2009-06-01,19944786000000.000000,19944786000000.000000,0.000000
765,2009-07-01,19637406000000.000000,19637406000000.000000,0.000000
766,2009-08-01,19637406000000.000000,19637406000000.000000,0.000000
767,2009-09-01,19637406000000.000000,19637406000000.000000,0.000000
768,2009-10-01,19417267000000.000000,19417267000000.000000,0.000000
769,2009-11-01,19417267000000.000000,19417267000000.000000,0.000000
770,2009-12-01,19417267000000.000000,19417267000000.000000,0.000000
771,2010-01-01,19314526000000.000000,19314526000000.000000,0.000000
772,2010-02-01,19314526000000.000000,19314526000000.000000,0.000000
773,2010-03-01,19314526000000.000000,19314526000000.000000,0.000000
774,2010-04-01,19234646000000.000000,19234646000000.000000,0.000000
775,2010-05-01,19234646000000.000000,19234646000000.000000,0.000000
776,2010-06-01,19234646000000.000000,19234646000000.000000,0.000000
777,2010-07-01,19090590000000.000000,19090590000000.000000,0.000000
778,2010-08-01,19090590000000.000000,19090590000000.000000,0.000000
779,2010-09-01,19090590000000.000000,19090590000000.000000,0.000000
780,2010-10-01,18821143000000.000000,18821143000000.000000,0.000000
781,2010-11-01,18821143000000.000000,18821143000000.000000,0.000000
782,2010-12-01,18821143000000.000000,18821143000000.000000,0.000000
783,2011-01-01,18489962000000.000000,18489962000000.000000,0.000000
784,2011-02-01,18489962000000.000000,18489962000000.000000,0.000000
785,2011-03-01,18489962000000.000000,18489962000000.000000,0.000000
786,2011-04-01,18379064000000.000000,18379064000000.000000,0.000000
787,2011-05-01,18379064000000.000000,18379064000000.000000,0.000000
788,2011-06-01,18379064000000.000000,18379064000000.000000,0.000000
789,2011-07-01,18291436000000.000000,18291436000000.000000,0.000000
790,2011-08-01,18291436000000.000000,18291436000000.000000,0.000000
791,2011-09-01,18291436000000.000000,18291436000000.000000,0.000000
792,2011-10-01,18125968000000.000000,18125968000000.000000,0.000000
793,2011-11-01,18125968000000.000000,18125968000000.000000,0.000000
794,2011-12-01,18125968000000.000000,18125968000000.000000,0.000000
795,2012-01-01,17936907000000.000000,17936907000000.000000,0.000000
796,2012-02-01,17936907000000.000000,17936907000000.000000,0.000000
797,2012-03-01,17936907000000.000000,17936907000000.000000,0.000000
798,2012-04-01,18122001000000.000000,18122001000000.000000,0.000000
799,2012-05-01,18122001000000.000000,18122001000000.000000,0.000000
800,2012-06-01,18122001000000.000000,18122001000000.000000,0.000000
801,2012-07-01,18359783000000.000000,18359783000000.000000,0.000000
802,2012-08-01,18359783000000.000000,18359783000000.000000,0.000000
803,2012-09-01,18359783000000.000000,18359783000000.000000,0.000000
804,2012-10-01,18533877000000.000000,18533877000000.000000,0.000000
805,2012-11-01,18533877000000.000000,18533877000000.000000,0.000000
806,2012-12-01,18533877000000.000000,18533877000000.000000,0.000000
807,2013-01-01,18942574000000.000000,18942574000000.000000,0.000000
808,2013-02-01,18942574000000.000000,18942574000000.000000,0.000000
809,2013-03-01,18942574000000.000000,18942574000000.000000,0.000000
810,2013-04-01,19439677000000.000000,19439677000000.000000,0.000000
811,2013-05-01,19439677000000.000000,19439677000000.000000,0.000000
812,2013-06-01,19439677000000.000000,19439677000000.000000,0.000000
813,2013-07-01,19953067000000.000000,19953067000000.000000,0.000000
814,2013-08-01,19953067000000.000000,19953067000000.000000,0.000000
815,2013-09-01,19953067000000.000000,19953067000000.000000,0.000000
816,2013-10-01,20287786000000.000000,20287786000000.000000,0.000000
817,2013-11-01,20287786000000.000000,20287786000000.000000,0.000000
818,2013-12-01,20287786000000.000000,20287786000000.000000,0.000000
819,2014-01-01,20581056000000.000000,20581056000000.000000,0.000000
820,2014-02-01,20581056000000.000000,20581056000000.000000,0.000000
821,2014-03-01,20581056000000.000000,20581056000000.000000,0.000000
822,2014-04-01,21006321000000.000000,21006321000000.000000,0.000000
823,2014-05-01,21006321000000.000000,21006321000000.000000,0.000000
824,2014-06-01,21006321000000.000000,21006321000000.000000,0.000000
825,2014-07-01,21395703000000.000000,21395703000000.000000,0.000000
826,2014-08-01,21395703000000.000000,21395703000000.000000,0.000000
827,2014-09-01,21395703000000.000000,21395703000000.000000,0.000000
828,2014-10-01,21645718000000.000000,21645718000000.000000,0.000000
829,2014-11-01,21645718000000.000000,21645718000000.000000,0.000000
830,2014-12-01,21645718000000.000000,21645718000000.000000,0.000000
831,2015-01-01,21972663000000.000000,21972663000000.000000,0.000000
832,2015-02-01,21972663000000.000000,21972663000000.000000,0.000000
833,2015-03-01,21972663000000.000000,21972663000000.000000,0.000000
834,2015-04-01,22416554000000.000000,22416554000000.000000,0.000000
835,2015-05-01,22416554000000.000000,22416554000000.000000,0.000000
836,2015-06-01,22416554000000.000000,22416554000000.000000,0.000000
837,2015-07-01,22854492000000.000000,22854492000000.000000,0.000000
838,2015-08-01,22854492000000.000000,22854492000000.000000,0.000000
839,2015-09-01,22854492000000.000000,22854492000000.000000,0.000000
840,2015-10-01,23180311000000.000000,23180311000000.000000,0.000000
841,2015-11-01,23180311000000.000000,23180311000000.000000,0.000000
842,2015-12-01,23180311000000.000000,23180311000000.000000,0.000000
843,2016-01-01,23461397000000.000000,23461397000000.000000,0.000000
844,2016-02-01,23461397000000.000000,23461397000000.000000,0.000000
845,2016-03-01,23461397000000.000000,23461397000000.000000,0.000000
846,2016-04-01,23996022000000.000000,23996022000000.000000,0.000000
847,2016-05-01,23996022000000.000000,23996022000000.000000,0.000000
848,2016-06-01,23996022000000.000000,23996022000000.000000,0.000000
849,2016-07-01,24502635000000.000000,24502635000000.000000,0.000000
850,2016-08-01,24502635000000.000000,24502635000000.000000,0.000000
851,2016-09-01,24502635000000.000000,24502635000000.000000,0.000000
852,2016-10-01,24902876000000.000000,24902876000000.000000,0.000000
853,2016-11-01,24902876000000.000000,24902876000000.000000,0.000000
854,2016-12-01,24902876000000.000000,24902876000000.000000,0.000000
855,2017-01-01,25318820000000.000000,25318820000000.000000,0.000000
856,2017-02-01,25318820000000.000000,25318820000000.000000,0.000000
857,2017-03-01,25318820000000.000000,25318820000000.000000,0.000000
858,2017-04-01,25839134000000.000000,25839134000000.000000,0.000000
859,2017-05-01,25839134000000.000000,25839134000000.000000,0.000000
860,2017-06-01,25839134000000.000000,25839134000000.000000,0.000000
861,2017-07-01,26345876000000.000000,26345876000000.000000,0.000000
862,2017-08-01,26345876000000.000000,26345876000000.000000,0.000000
863,2017-09-01,26345876000000.000000,26345876000000.000000,0.000000
864,2017-10-01,26746536000000.000000,26746536000000.000000,0.000000
865,2017-11-01,26746536000000.000000,26746536000000.000000,0.000000
866,2017-12-01,26746536000000.000000,26746536000000.000000,0.000000
867,2018-01-01,27369406000000.000000,27369406000000.000000,0.000000
868,2018-02-01,27369406000000.000000,27369406000000.000000,0.000000
869,2018-03-01,27369406000000.000000,27369406000000.000000,0.000000
870,2018-04-01,27762195000000.000000,27762195000000.000000,0.000000
871,2018-05-01,27762195000000.000000,27762195000000.000000,0.000000
872,2018-06-01,27762195000000.000000,27762195000000.000000,0.000000
873,2018-07-01,28200924000000.000000,28200924000000.000000,0.000000
874,2018-08-01,28200924000000.000000,28200924000000.000000,0.000000
875,2018-09-01,28200924000000.000000,28200924000000.000000,0.000000
876,2018-10-01,27750845000000.000000,27750845000000.000000,0.000000
877,2018-11-01,27750845000000.000000,27750845000000.000000,0.000000
878,2018-12-01,27750845000000.000000,27750845000000.000000,0.000000
879,2019-01-01,27679965000000.000000,27679965000000.000000,0.000000
880,2019-02-01,27679965000000.000000,27679965000000.000000,0.000000
881,2019-03-01,27679965000000.000000,27679965000000.000000,0.000000
882,2019-04-01,28702059000000.000000,28702059000000.000000,0.000000
883,2019-05-01,28702059000000.000000,28702059000000.000000,0.000000
884,2019-06-01,28702059000000.000000,28702059000000.000000,0.000000
885,2019-07-01,28729078000000.000000,28729078000000.000000,0.000000
886,2019-08-01,28729078000000.000000,28729078000000.000000,0.000000
887,2019-09-01,28729078000000.000000,28729078000000.000000,0.000000
888,2019-10-01,28571844000000.000000,28571844000000.000000,0.000000
889,2019-11-01,28571844000000.000000,28571844000000.000000,0.000000
890,2019-12-01,28571844000000.000000,28571844000000.000000,0.000000
891,2020-01-01,29510214000000.000000,29510214000000.000000,0.000000
892,2020-02-01,29510214000000.000000,29510214000000.000000,0.000000
893,2020-03-01,29510214000000.000000,29510214000000.000000,0.000000
894,2020-04-01,30062654000000.000000,30062654000000.000000,0.000000
895,2020-05-01,30062654000000.000000,30062654000000.000000,0.000000
896,2020-06-01,30062654000000.000000,30062654000000.000000,0.000000
897,2020-07-01,31236141000000.000000,31236141000000.000000,0.000000
898,2020-08-01,31236141000000.000000,31236141000000.000000,0.000000
899,2020-09-01,31236141000000.000000,31236141000000.000000,0.000000
900,2020-10-01,32287148000000.000000,32287148000000.000000,0.000000
901,2020-11-01,32287148000000.000000,32287148000000.000000,0.000000
902,2020-12-01,32287148000000.000000,32287148000000.000000,0.000000
903,2021-01-01,33905843000000.000000,33905843000000.000000,0.000000
904,2021-02-01,33905843000000.000000,33905843000000.000000,0.000000
905,2021-03-01,33905843000000.000000,33905843000000.000000,0.000000
906,2021-04-01,36836867000000.000000,36836867000000.000000,0.000000
907,2021-05-01,36836867000000.000000,36836867000000.000000,0.000000
908,2021-06-01,36836867000000.000000,36836867000000.000000,0.000000
909,2021-07-01,38543793000000.000000,38543793000000.000000,0.000000
910,2021-08-01,38543793000000.000000,38543793000000.000000,0.000000
911,2021-09-01,38543793000000.000000,38543793000000.000000,0.000000
912,2021-10-01,39187957000000.000000,39187957000000.000000,0.000000
913,2021-11-01,39187957000000.000000,39187957000000.000000,0.000000
914,2021-12-01,39187957000000.000000,39187957000000.000000,0.000000
915,2022-01-01,41965597000000.000000,41965597000000.000000,0.000000
916,2022-02-01,41965597000000.000000,41965597000000.000000,0.000000
917,2022-03-01,41965597000000.000000,41965597000000.000000,0.000000
918,2022-04-01,44259458000000.000000,44259458000000.000000,0.000000
919,2022-05-01,44259458000000.000000,44259458000000.000000,0.000000
920,2022-06-01,44259458000000.000000,44259458000000.000000,0.000000
921,2022-07-01,42921457000000.000000,42921457000000.000000,0.000000
922,2022-08-01,42921457000000.000000,42921457000000.000000,0.000000
923,2022-09-01,42921457000000.000000,42921457000000.000000,0.000000
924,2022-10-01,41955852000000.000000,41955852000000.000000,0.000000
925,2022-11-01,41955852000000.000000,41955852000000.000000,0.000000
926,2022-12-01,41955852000000.000000,41955852000000.000000,0.000000
927,2023-01-01,42209545000000.000000,42209545000000.000000,0.000000
928,2023-02-01,42209545000000.000000,42209545000000.000000,0.000000
929,2023-03-01,42209545000000.000000,42209545000000.000000,0.000000
930,2023-04-01,44714088000000.000000,44714088000000.000000,0.000000
931,2023-05-01,44714088000000.000000,44714088000000.000000,0.000000
932,2023-06-01,44714088000000.000000,44714088000000.000000,0.000000
933,2023-07-01,45200568000000.000000,45200568000000.000000,0.000000
934,2023-08-01,45200568000000.000000,45200568000000.000000,0.000000
935,2023-09-01,45200568000000.000000,45200568000000.000000,0.000000
936,2023-10-01,44796549000000.000000,44796549000000.000000,0.000000
937,2023-11-01,44796549000000.000000,44796549000000.000000,0.000000
938,2023-12-01,44796549000000.000000,44796549000000.000000,0.000000
939,2024-01-01,45871478000000.000000,45871478000000.000000,0.000000
940,2024-02-01,45871478000000.000000,45871478000000.000000,0.000000
941,2024-03-01,45871478000000.000000,45871478000000.000000,0.000000
942,2024-04-01,47598362000000.000000,47598362000000.000000,0.000000
943,2024-05-01,47598362000000.000000,47598362000000.000000,0.000000
944,2024-06-01,47598362000000.000000,47598362000000.000000,0.000000
945,2024-07-01,47315508000000.000000,47315508000000.000000,0.000000
946,2024-08-01,47315508000000.000000,47315508000000.000000,0.000000
947,2024-09-01,47315508000000.000000,47315508000000.000000,0.000000
948,2024-10-01,46930984000000.000000,46930984000000.000000,0.000000
949,2024-11-01,46930984000000.000000,46930984000000.000000,0.000000
950,2024-12-01,46930984000000.000000,46930984000000.000000,0.000000
951,2025-01-01,47493275000000.000000,47493275000000.000000,0.000000
952,2025-02-01,47493275000000.000000,47493275000000.000000,0.000000
953,2025-03-01,47493275000000.000000,47493275000000.000000,0.000000
954,2025-04-01,48640714000000.000000,48640714000000.000000,0.000000
955,2025-05-01,48640714000000.000000,48640714000000.000000,0.000000
956,2025-06-01,48640714000000.000000,48640714000000.000000,0.000000
957,2025-07-01,48268284000000.000000,48268284000000.000000,0.000000
958,2025-08-01,48268284000000.000000,48268284000000.000000,0.000000
959,2025-09-01,48268284000000.000000,48268284000000.000000,0.000000
960,2025-10-01,47913423000000.000000,47913423000000.000000,0.000000
961,2025-11-01,47913423000000.000000,47913423000000.000000,0.000000
962,2025-12-01,47913423000000.000000,47913423000000.000000,0.000000
963,2026-01-01,48723342000000.000000,48723342000000.000000,0.000000
